5,4.800000000000004,['C1'],5.0,1.0,0.2799103260040283,[1.0]
5,4.680000000000007,['C3'],5.0,1.0,0.9639873504638672,[1.0]
5,4.810000000000004,"['C1', 'C3']",5.0,1.0,0.9381537437438965,"[0.8, 0.2]"
10,9.53000000000001,['C1'],10.0,1.0,0.282259464263916,[0.9999999999999999]
10,9.440000000000012,['C3'],10.0,1.0,0.9077610969543457,[0.9999999999999999]
10,9.620000000000008,"['C1', 'C3']",10.0,1.0,2.347475528717041,"[0.9999999999999999, 0.0]"
15,11.53000000000001,['C1'],12.0,0.8,7.639492988586426,[0.7999999999999999]
15,13.310000000000015,['C3'],14.0,0.9333333333333333,369.42292308807373,[0.9333333333333332]
