20,15.140000000000018,['k1'],16.0,0.8,27.100178241729736,[0.8000000000000002],Cost266
20,15.140000000000018,['k1'],16.0,0.8,26.800625562667847,[0.8000000000000002],Pioro4
20,18.679999999999794,['k2'],20.0,1.0,48888.49016094208,[1.0000000000000002],Cost266
