10,['C1'],0.4,0.515270471572876
10,"['C1', 'C2', 'C3']",0.4,0.845583438873291
11,['C1'],0.36363636363636365,0.5960664749145508
11,"['C1', 'C2', 'C3']",0.36363636363636365,1.5138771533966064
12,['C1'],0.3333333333333333,1.536008358001709
12,"['C1', 'C2', 'C3']",0.3333333333333333,2.8595240116119385
13,['C1'],0.3076923076923077,1.5699462890625
13,"['C1', 'C2', 'C3']",0.3076923076923077,3.1365580558776855
14,['C1'],0.2857142857142857,1.6358520984649658
14,"['C1', 'C2', 'C3']",0.2857142857142857,3.0452382564544678
15,['C1'],0.26666666666666666,1.8548309803009033
15,"['C1', 'C2', 'C3']",0.26666666666666666,2.927595615386963
16,['C1'],0.25,2.031982898712158
16,"['C1', 'C2', 'C3']",0.25,3.043684720993042
17,['C1'],0.23529411764705882,2.180253744125366
17,"['C1', 'C2', 'C3']",0.23529411764705882,3.643515110015869
18,['C1'],0.2222222222222222,2.2093136310577393
18,"['C1', 'C2', 'C3']",0.2222222222222222,5.26141881942749
19,['C1'],0.21052631578947367,2.6541802883148193
19,"['C1', 'C2', 'C3']",0.21052631578947367,3.4066317081451416
20,['C1'],0.2,2.8801286220550537
20,"['C1', 'C2', 'C3']",0.2,6.02044677734375
