10,['C1'],6.0,0.6,0.4939260482788086,[0.6]
10,['C3'],8.0,0.8,1.767793893814087,[0.7999999999999999]
10,"['C1', 'C3']",8.0,0.8,1.377636194229126,"[0.0, 0.7999999999999999]"
15,['C1'],6.0,0.4,0.6391031742095947,[0.39999999999999997]
15,['C3'],8.0,0.5333333333333333,0.8708069324493408,[0.5333333333333333]
15,"['C1', 'C3']",8.0,0.5333333333333333,1.5399746894836426,"[0.0, 0.5333333333333333]"
